name,address,website,phone,source_url,sector,employees_estimate,business_type,cnpj,capital_social,socios
Carrefour Express São Bento,,,,https://www.google.com/maps/place/Carrefour+Express+S%C3%A3o+Bento/data=!4m7!3m6!1s0x94ce59c440670929:0xe4cdc94065c259db!8m2!3d-23.5487717!4d-46.6368558!16s%2Fg%2F11h6m7ndj4!19sChIJKQlnQMRZzpQR21nCZUDJzeQ?authuser=0&hl=pt-BR&rclk=1,,,,,,[]
DIA Supermercado,,,,https://www.google.com/maps/place/DIA+Supermercado/data=!4m7!3m6!1s0x94ce59e53ef5117b:0x6c121fffee6f1901!8m2!3d-23.544142!4d-46.63963!16s%2Fg%2F11fct3zw4h!19sChIJexH1PuVZzpQRARlv7v8fEmw?authuser=0&hl=pt-BR&rclk=1,,,,,,[]
Mambo,,,,https://www.google.com/maps/place/Mambo/data=!4m7!3m6!1s0x94ce59ebeaa11197:0x312a86aa577c16f6!8m2!3d-23.5374254!4d-46.6545985!16s%2Fg%2F11rzp_typm!19sChIJlxGh6utZzpQR9hZ8V6qGKjE?authuser=0&hl=pt-BR&rclk=1,,,,,,[]
Princesa - Supermercado de Cosméticos,,,,https://www.google.com/maps/place/Princesa+-+Supermercado+de+Cosm%C3%A9ticos/data=!4m7!3m6!1s0x94ce5854a90c0d5b:0xc5a6eef77fcc5c6c!8m2!3d-23.5480465!4d-46.6361002!16s%2Fg%2F1tf7yvrd!19sChIJWw0MqVRYzpQRbFzMf_fupsU?authuser=0&hl=pt-BR&rclk=1,,,,,,[]
Goma Supermercado,,,,https://www.google.com/maps/place/Goma+Supermercado/data=!4m7!3m6!1s0x94ce5851a4ee7e99:0x8a3ebf6897dea95!8m2!3d-23.5433467!4d-46.639474!16s%2Fg%2F1ptyjwxbd!19sChIJmX7upFFYzpQRlep9ifbrowg?authuser=0&hl=pt-BR&rclk=1,,,,,,[]
Supermercado Vila das Frutas,,,,https://www.google.com/maps/place/Supermercado+Vila+das+Frutas/data=!4m7!3m6!1s0x94ce5975f8e8d7f9:0x37eac841e108fc65!8m2!3d-23.5706702!4d-46.6317663!16s%2Fg%2F11g9nljrrz!19sChIJ-dfo-HVZzpQRZfwI4UHI6jc?authuser=0&hl=pt-BR&rclk=1,,,,,,[]
Emporium Sim Sim,,,,https://www.google.com/maps/place/Emporium+Sim+Sim/data=!4m7!3m6!1s0x94ce59a8366fb32b:0x792a068bdc8d4100!8m2!3d-23.5551878!4d-46.6329035!16s%2Fg%2F1ptwz41rn!19sChIJK7NvNqhZzpQRAEGN3IsGKnk?authuser=0&hl=pt-BR&rclk=1,,,,,,[]
HAPPY MART,,,,https://www.google.com/maps/place/HAPPY+MART/data=!4m7!3m6!1s0x94ce5860cf33f6e3:0x554183af47590711!8m2!3d-23.5282207!4d-46.636298!16s%2Fg%2F11cmzs8j3r!19sChIJ4_Yzz2BYzpQREQdZR6-DQVU?authuser=0&hl=pt-BR&rclk=1,,,,,,[]
Carrefour Express São Joaquim,,,,https://www.google.com/maps/place/Carrefour+Express+S%C3%A3o+Joaquim/data=!4m7!3m6!1s0x94ce59a5bda1a1ab:0xc3396e68d0329076!8m2!3d-23.5603032!4d-46.6385535!16s%2Fg%2F11h_y_w1r8!19sChIJq6GhvaVZzpQRdpAy0GhuOcM?authuser=0&hl=pt-BR&rclk=1,,,,,,[]
BBR Supermercado - Atacado e Varejo,,,,https://www.google.com/maps/place/BBR+Supermercado+-+Atacado+e+Varejo/data=!4m7!3m6!1s0x94ce59b30e35f171:0x8cb773f892cf19e6!8m2!3d-23.5536083!4d-46.644754!16s%2Fg%2F11t28cfw5f!19sChIJcfE1DrNZzpQR5hnPkvhzt4w?authuser=0&hl=pt-BR&rclk=1,,,,,,[]
Korea Mart,,,,https://www.google.com/maps/place/Korea+Mart/data=!4m7!3m6!1s0x94ce59a8fd838a59:0xf626a76c0e28b8c9!8m2!3d-23.5554352!4d-46.6347785!16s%2Fg%2F11cjkd6q1_!19sChIJWYqD_ahZzpQRybgoDmynJvY?authuser=0&hl=pt-BR&rclk=1,,,,,,[]
Empório Azuki,,,,https://www.google.com/maps/place/Emp%C3%B3rio+Azuki/data=!4m7!3m6!1s0x94ce59a8e1ee422f:0x374768c68a615322!8m2!3d-23.5556902!4d-46.6353072!16s%2Fg%2F1ptxc_spd!19sChIJL0Lu4ahZzpQRIlNhisZoRzc?authuser=0&hl=pt-BR&rclk=1,,,,,,[]
Marukai,,,,https://www.google.com/maps/place/Marukai/data=!4m7!3m6!1s0x94ce596d3d0d6fd5:0x7df41022d2f78819!8m2!3d-23.5558687!4d-46.6354737!16s%2Fg%2F11d_x7qhr_!19sChIJ1W8NPW1ZzpQRGYj30iIQ9H0?authuser=0&hl=pt-BR&rclk=1,,,,,,[]
Supermercado Kanazawa,,,,https://www.google.com/maps/place/Supermercado+Kanazawa/data=!4m7!3m6!1s0x94ce59a6377f966f:0x76cf83456e96135f!8m2!3d-23.5589857!4d-46.6349432!16s%2Fg%2F1ptxcc0vq!19sChIJb5Z_N6ZZzpQRXxOWbkWDz3Y?authuser=0&hl=pt-BR&rclk=1,,,,,,[]
Mercado 5 Star,,,,https://www.google.com/maps/place/Mercado+5+Star/data=!4m7!3m6!1s0x94ce5940bd3c0ddf:0xa7d78ea42491174d!8m2!3d-23.5699226!4d-46.6374305!16s%2Fg%2F11n_kgv2d8!19sChIJ3w08vUBZzpQRTReRJKSO16c?authuser=0&hl=pt-BR&rclk=1,,,,,,[]
