name,address,website,phone,source_url,sector,employees_estimate,business_type,cnpj,capital_social,socios
De Lá Do Pão Padaria Artesanal,,,,https://www.google.com/maps/place/De+L%C3%A1+Do+P%C3%A3o+Padaria+Artesanal/data=!4m7!3m6!1s0x94ce572f733b46c9:0x1651e4554da4431d!8m2!3d-23.5474874!4d-46.691905!16s%2Fg%2F11hyyp19m8!19sChIJyUY7cy9XzpQRHUOkTVXkURY?authuser=0&hl=pt-BR&rclk=1,,,,,,[]
Santa Marta Pães,,,,https://www.google.com/maps/place/Santa+Marta+P%C3%A3es/data=!4m7!3m6!1s0x94ce57eabaab2e63:0xf1d0db78f5aa71c!8m2!3d-23.5476843!4d-46.6890324!16s%2Fg%2F1thpxz3g!19sChIJYy6ruupXzpQRHKdaj7cNHQ8?authuser=0&hl=pt-BR&rclk=1,,,,,,[]
Pão do Paulo | Padaria Artesanal,,,,https://www.google.com/maps/place/P%C3%A3o+do+Paulo+%7C+Padaria+Artesanal/data=!4m7!3m6!1s0x94ce510227bed7c1:0xd5ebbf6367545ee0!8m2!3d-23.6286661!4d-46.6956458!16s%2Fg%2F11fnw0q_8s!19sChIJwde-JwJRzpQR4F5UZ2O_69U?authuser=0&hl=pt-BR&rclk=1,,,,,,[]
Santa Efigênia Pão & Cia.,,,,https://www.google.com/maps/place/Santa+Efig%C3%AAnia+P%C3%A3o+%26+Cia./data=!4m7!3m6!1s0x94ce59416db76387:0xe894905258a07e45!8m2!3d-23.5478493!4d-46.6356994!16s%2Fg%2F11fcsqv307!19sChIJh2O3bUFZzpQRRX6gWFKQlOg?authuser=0&hl=pt-BR&rclk=1,,,,,,[]
Padaria e Confeitaria Palmeiras,,,,https://www.google.com/maps/place/Padaria+e+Confeitaria+Palmeiras/data=!4m7!3m6!1s0x94ce58169d4df19d:0xd96ebd7a788eb502!8m2!3d-23.5339101!4d-46.6550157!16s%2Fg%2F1x5qtxgh!19sChIJnfFNnRZYzpQRArWOeHq9btk?authuser=0&hl=pt-BR&rclk=1,,,,,,[]
St. Chico,,,,https://www.google.com/maps/place/St.+Chico/data=!4m7!3m6!1s0x94ce57a6a4fbdc11:0xe7cf86f598dc7001!8m2!3d-23.5651877!4d-46.69541!16s%2Fg%2F11hbr80xlv!19sChIJEdz7pKZXzpQRAXDcmPWGz-c?authuser=0&hl=pt-BR&rclk=1,,,,,,[]
República Grão Padaria Artesanal,,,,https://www.google.com/maps/place/Rep%C3%BAblica+Gr%C3%A3o+Padaria+Artesanal/data=!4m7!3m6!1s0x94ce594dc465ff99:0xa9c7d1242f5156a7!8m2!3d-23.5550194!4d-46.6400302!16s%2Fg%2F11qy97nbwn!19sChIJmf9lxE1ZzpQRp1ZRLyTRx6k?authuser=0&hl=pt-BR&rclk=1,,,,,,[]
Juliet Panificadora,,,,https://www.google.com/maps/place/Juliet+Panificadora/data=!4m7!3m6!1s0x94ce582cf6ff7df7:0x469d07d32c0f9807!8m2!3d-23.5600681!4d-46.6678049!16s%2Fg%2F1ty75czb!19sChIJ933_9ixYzpQRB5gPLNMHnUY?authuser=0&hl=pt-BR&rclk=1,,,,,,[]
Padaria Nova Charmosa,,,,https://www.google.com/maps/place/Padaria+Nova+Charmosa/data=!4m7!3m6!1s0x94ce59b9e7ec6c43:0x13e8c5db091af0e4!8m2!3d-23.5630211!4d-46.6474721!16s%2Fg%2F1th7p07c!19sChIJQ2zs57lZzpQR5PAaCdvF6BM?authuser=0&hl=pt-BR&rclk=1,,,,,,[]
Villa Grano,,,,https://www.google.com/maps/place/Villa+Grano/data=!4m7!3m6!1s0x94ce57bd0f5f8e4f:0x869c09f73094d054!8m2!3d-23.5562873!4d-46.6916511!16s%2Fg%2F1tt1ttpx!19sChIJT45fD71XzpQRVNCUMPcJnIY?authuser=0&hl=pt-BR&rclk=1,,,,,,[]
️Famiglia Franciulli - Padaria Italiana - Padaria em Liberdade - Pão Italiano - Baguete - Padaria Delivery ️,,,,https://www.google.com/maps/place/%EF%B8%8FFamiglia+Franciulli+-+Padaria+Italiana+-+Padaria+em+Liberdade+-+P%C3%A3o+Italiano+-+Baguete+-+Padaria+Delivery+%EF%B8%8F/data=!4m7!3m6!1s0x94ce59084acdcd1d:0x67c5dbf439065f15!8m2!3d-23.558666!4d-46.630742!16s%2Fg%2F1vzg3c2y!19sChIJHc3NSghZzpQRFV8GOfTbxWc?authuser=0&hl=pt-BR&rclk=1,,,,,,[]
Padaria Santa Micaela,,,,https://www.google.com/maps/place/Padaria+Santa+Micaela/data=!4m7!3m6!1s0x94ce59e9e110fc7b:0x5b028b6934c215e7!8m2!3d-23.5662124!4d-46.6483655!16s%2Fg%2F1td8_7hh!19sChIJe_wQ4elZzpQR5xXCNGmLAls?authuser=0&hl=pt-BR&rclk=1,,,,,,[]
Viana Padaria,,,,https://www.google.com/maps/place/Viana+Padaria/data=!4m7!3m6!1s0x94ce599751ce087f:0xcb601dee72118b47!8m2!3d-23.5742621!4d-46.6422871!16s%2Fg%2F1wk6_x5_!19sChIJfwjOUZdZzpQRR4sRcu4dYMs?authuser=0&hl=pt-BR&rclk=1,,,,,,[]
A Fornada Padaria Jardins,,,,https://www.google.com/maps/place/A+Fornada+Padaria+Jardins/data=!4m7!3m6!1s0x94ce5990f7444657:0x8526826f62b31033!8m2!3d-23.56663!4d-46.6646896!16s%2Fg%2F11h3lf4_bk!19sChIJV0ZE95BZzpQRMxCzYm-CJoU?authuser=0&hl=pt-BR&rclk=1,,,,,,[]
Padaria Sol,,,,https://www.google.com/maps/place/Padaria+Sol/data=!4m7!3m6!1s0x94ce5a46dca5eb25:0x7b43bec742425b46!8m2!3d-23.6120492!4d-46.6453984!16s%2Fg%2F1tgpp4kt!19sChIJJeul3EZazpQRRltCQse-Q3s?authuser=0&hl=pt-BR&rclk=1,,,,,,[]
Padaria Bella Buarque,,,,https://www.google.com/maps/place/Padaria+Bella+Buarque/data=!4m7!3m6!1s0x94ce58481e94c289:0xb0e3866571055e35!8m2!3d-23.5454529!4d-46.651002!16s%2Fg%2F1ptwm921_!19sChIJicKUHkhYzpQRNV4FcWWG47A?authuser=0&hl=pt-BR&rclk=1,,,,,,[]
Padaria Big Bread Prime - Cambuci,,,,https://www.google.com/maps/place/Padaria+Big+Bread+Prime+-+Cambuci/data=!4m7!3m6!1s0x94ce59d7ceb75c05:0x1c323c6f1087b118!8m2!3d-23.5673986!4d-46.6235269!16s%2Fg%2F11h5vfxlzg!19sChIJBVy3ztdZzpQRGLGHEG88Mhw?authuser=0&hl=pt-BR&rclk=1,,,,,,[]
Panificadora Monte Líbano,,,,https://www.google.com/maps/place/Panificadora+Monte+L%C3%ADbano/data=!4m7!3m6!1s0x94ce5952e1c60633:0xf5c6c280b5fe3479!8m2!3d-23.5652462!4d-46.594757!16s%2Fg%2F1tf721pn!19sChIJMwbG4VJZzpQReTT-tYDCxvU?authuser=0&hl=pt-BR&rclk=1,,,,,,[]
Padaria Carillo,,,,https://www.google.com/maps/place/Padaria+Carillo/data=!4m7!3m6!1s0x94ce5ebc0683c06b:0x555bf9c609243d13!8m2!3d-23.5531575!4d-46.5787022!16s%2Fg%2F1ydnttz_1!19sChIJa8CDBrxezpQREz0kCcb5W1U?authuser=0&hl=pt-BR&rclk=1,,,,,,[]
Padaria Orquídea Pérola,,,,https://www.google.com/maps/place/Padaria+Orqu%C3%ADdea+P%C3%A9rola/data=!4m7!3m6!1s0x94ce599e7f597a35:0xe3cd959600c2c0b!8m2!3d-23.5711215!4d-46.6350285!16s%2Fg%2F1tj1nn86!19sChIJNXpZf55ZzpQRCywMYFnZPA4?authuser=0&hl=pt-BR&rclk=1,,,,,,[]
Dona Alexandrina,,,,https://www.google.com/maps/place/Dona+Alexandrina/data=!4m7!3m6!1s0x94ce593ea5281a79:0xd12aa972b669e9ba!8m2!3d-23.5744483!4d-46.6475707!16s%2Fg%2F11qg34d117!19sChIJeRoopT5ZzpQRuulptnKpKtE?authuser=0&hl=pt-BR&rclk=1,,,,,,[]
PÃO - Padaria Artesanal Orgânica,,,,https://www.google.com/maps/place/P%C3%83O+-+Padaria+Artesanal+Org%C3%A2nica/data=!4m7!3m6!1s0x94ce59d35bfbff8d:0xabd80c2b8a68148d!8m2!3d-23.5596447!4d-46.6655634!16s%2Fg%2F1td39cm7!19sChIJjf_7W9NZzpQRjRRoiisM2Ks?authuser=0&hl=pt-BR&rclk=1,,,,,,[]
Padoca do Maní,,,,https://www.google.com/maps/place/Padoca+do+Man%C3%AD/data=!4m7!3m6!1s0x94ce5779c5cda2c1:0xc304fcbe57ebca60!8m2!3d-23.5667714!4d-46.679288!16s%2Fg%2F11b6_nzdhh!19sChIJwaLNxXlXzpQRYMrrV778BMM?authuser=0&hl=pt-BR&rclk=1,,,,,,[]
San Remo Panificadora,,,,https://www.google.com/maps/place/San+Remo+Panificadora/data=!4m7!3m6!1s0x94ce5860be775a0f:0x9319a41995c69e01!8m2!3d-23.5284544!4d-46.6357096!16s%2Fg%2F1tkp62w0!19sChIJD1p3vmBYzpQRAZ7GlRmkGZM?authuser=0&hl=pt-BR&rclk=1,,,,,,[]
